symbol,expiration,strike,right,lot,dte,undId,undPrice,lo52,hi52,Fall,Rise,Std,loStd,hiStd,optId,optPrice,margin,rom,remqty,expPrice,expRom,qty
COLPAL,20190627,960.0,P,700,44,56985419,1126.1,1019.0,1354.75,205.45000000000005,296.0,65.82384461904057,994.4523107619187,1323.5715338571217,359228144,0.2,143908.44999999925,0.008070155966266349,1,24.8,1.0006993398170272,1
COLPAL,20190530,980.0,P,700,16,56985419,1126.1,1019.0,1354.75,126.0,195.45000000000005,46.55020138068974,1032.9995972386205,1265.750604142069,355568699,0.3,143908.44999999925,0.03328939336084868,1,9.0,0.9986818008254605,1
CONCOR,20190530,430.0,P,1563,16,322790806,470.0,433.675,569.25,88.80000000000001,122.92500000000001,19.43366701868446,431.1326659626311,528.3010010560533,355582883,1.1,135532.41999999993,0.289388555520517,2,3.8,0.9997059190708767,1
CONCOR,20190530,420.0,P,1563,16,322790806,470.0,433.675,569.25,88.80000000000001,122.92500000000001,19.43366701868446,431.1326659626311,528.3010010560533,355582874,0.5,135532.41999999993,0.1315402525093259,2,3.8,0.9997059190708767,1
CUMMINSIN,20190627,580.0,P,700,44,56985045,691.15,614.05,984.0,243.14999999999998,217.14999999999998,54.60437356059217,581.9412528788156,854.9631206817764,359178874,1.35,88652.18999999948,0.08842651879727498,3,15.25,0.9988921567840319,1
CUMMINSIN,20190530,600.0,P,700,16,56985045,691.15,614.05,984.0,178.19999999999993,181.70000000000005,19.96235516122197,651.225289677556,751.0370654836659,355563835,0.25,88652.18999999948,0.04503202346157521,3,5.55,0.9997109208469698,1
CUMMINSIN,20190530,540.0,P,700,16,56985045,691.15,614.05,984.0,178.19999999999993,181.70000000000005,19.96235516122197,651.225289677556,751.0370654836659,355563808,0.25,88652.18999999948,0.04503202346157521,3,5.55,0.9997109208469698,1
DABUR,20190530,310.0,P,1250,16,44652199,363.15,312.0,490.55,90.94999999999999,103.89999999999998,22.803519826839356,317.54296034632125,431.560559480518,355578755,0.05,84443.16000000015,0.01688450846699718,3,2.95,0.9961859995528335,1
DABUR,20190530,305.0,P,1250,16,44652199,363.15,312.0,490.55,90.94999999999999,103.89999999999998,22.803519826839356,317.54296034632125,431.560559480518,359517564,0.35,84443.16000000015,0.11819155926898023,3,2.95,0.9961859995528335,1
DABUR,20190530,300.0,P,1250,16,44652199,363.15,312.0,490.55,90.94999999999999,103.89999999999998,22.803519826839356,317.54296034632125,431.560559480518,355578745,0.25,84443.16000000015,0.08442254233498589,3,2.95,0.9961859995528335,1
DHFL,20190530,70.0,P,1500,16,56984051,110.95,97.2,691.5,431.9,153.64999999999998,20.239806127186977,70.47038774562606,171.66941838156094,359239401,1.35,80433.15000000037,0.574331758733803,9,2.35,0.9997626911292127,1
DHFL,20190530,60.0,P,1500,16,56984051,110.95,97.2,691.5,431.9,153.64999999999998,20.239806127186977,70.47038774562606,171.66941838156094,359239395,1.0,80433.15000000037,0.42543093239540963,9,2.35,0.9997626911292127,1
DHFL,20190530,50.0,P,1500,16,56984051,110.95,97.2,691.5,431.9,153.64999999999998,20.239806127186977,70.47038774562606,171.66941838156094,359239386,0.6,80433.15000000037,0.2552585594372458,9,2.35,0.9997626911292127,1
EQUITAS,20190530,80.0,P,4000,16,230865250,126.0,80.45,173.65,54.10000000000001,54.10000000000001,5.127478651968132,115.74504269606373,141.38243595590438,359241033,0.05,94700.4299999997,0.04817823952858519,2,1.05,1.011743030100289,1
EQUITAS,20190530,77.5,P,4000,16,230865250,126.0,80.45,173.65,54.10000000000001,54.10000000000001,5.127478651968132,115.74504269606373,141.38243595590438,362653813,0.05,94700.4299999997,0.04817823952858519,2,1.05,1.011743030100289,1
ESCORTS,20190530,420.0,P,1100,16,56984411,572.7,541.35,1017.7,282.4,206.35000000000002,73.60152597629197,425.49694804741614,793.504577928876,359242299,0.05,115119.40000000037,0.010899010071282479,2,4.6,1.0027089265579878,1
ESCORTS,20190530,400.0,P,1100,16,56984411,572.7,541.35,1017.7,282.4,206.35000000000002,73.60152597629197,425.49694804741614,793.504577928876,359242289,0.05,115119.40000000037,0.010899010071282479,2,4.6,1.0027089265579878,1
EXIDEIND,20190530,190.0,P,2000,16,56985401,207.8,192.5,304.7,49.0,44.89999999999998,6.66687382756362,194.46625234487277,227.80062148269087,359243203,1.9,76587.25,1.1318790007475135,1,1.95,1.161665290240869,1
EXIDEIND,20190530,185.0,P,2000,16,56985401,207.8,192.5,304.7,49.0,44.89999999999998,6.66687382756362,194.46625234487277,227.80062148269087,359243195,0.1,76587.25,0.05957257898671124,1,1.7,1.012733842774091,1
EXIDEIND,20190530,180.0,P,2000,16,56985401,207.8,192.5,304.7,49.0,44.89999999999998,6.66687382756362,194.46625234487277,227.80062148269087,359243185,0.05,76587.25,0.02978628949335562,1,1.7,1.012733842774091,1
GAIL,20190627,295.0,P,2667,44,44652084,332.05,299.0,399.35,92.0,87.14999999999998,12.858636036145485,306.332727927709,370.6259081084365,359235184,2.3,164599.99000000022,0.30914429415987604,1,7.45,1.0013586919526423,1
GAIL,20190627,290.0,P,2667,44,44652084,332.05,299.0,399.35,92.0,87.14999999999998,12.858636036145485,306.332727927709,370.6259081084365,359235179,1.65,164599.99000000022,0.22177742841904152,1,7.45,1.0013586919526423,1
GAIL,20190627,285.0,P,2667,44,44652084,332.05,299.0,399.35,92.0,87.14999999999998,12.858636036145485,306.332727927709,370.6259081084365,359235169,1.2,164599.99000000022,0.16129267521384838,1,7.45,1.0013586919526423,1
GLENMARK,20190627,490.0,P,1000,44,56986291,592.35,493.5,711.9,151.89999999999998,164.75,28.53486450475415,535.2802709904918,677.9545935142625,359244960,2.0,680883.5599999987,0.024366734733482363,2,82.1,1.000254460809451,1
GMRINFRA,20190627,12.0,P,45000,44,69237773,15.3,13.15,25.0,8.7,8.7,1.4565239228094629,12.386952154381074,19.66957176842839,359245681,0.05,175533.4699999988,0.10633170259365837,1,0.45,0.9569853233429254,1
GMRINFRA,20190627,11.0,P,45000,44,69237773,15.3,13.15,25.0,8.7,8.7,1.4565239228094629,12.386952154381074,19.66957176842839,359245674,0.05,175533.4699999988,0.10633170259365837,1,0.45,0.9569853233429254,1
GMRINFRA,20190530,12.0,P,45000,16,69237773,15.3,13.15,25.0,7.0,6.599999999999998,1.3511560082365561,12.597687983526889,19.35346802470967,359245379,0.1,175533.4699999988,0.5848243642651211,1,0.15,0.8772365463976816,1
GODREJCP,20190530,580.0,P,600,16,56986171,640.55,623.4,978.675,239.92499999999995,134.85000000000002,26.529284634340872,587.4914307313182,720.1378539030226,355559483,3.0,70610.33999999985,0.5815366418006214,3,5.15,0.9983045684244001,1
GODREJCP,20190530,570.0,P,600,16,56986171,640.55,623.4,978.675,239.92499999999995,134.85000000000002,26.529284634340872,587.4914307313182,720.1378539030226,359163122,0.1,70610.33999999985,0.01938455472668738,3,5.15,0.9983045684244001,1
GODREJCP,20190530,550.0,P,600,16,56986171,640.55,623.4,978.675,239.92499999999995,134.85000000000002,26.529284634340872,587.4914307313182,720.1378539030226,359163113,0.05,70610.33999999985,0.00969227736334369,3,5.15,0.9983045684244001,1
GRASIM,20190627,680.0,P,750,44,250071842,837.95,689.1,1260.95,336.9,242.35000000000002,61.67702716108063,714.5959456778388,1022.981081483242,359229139,0.7,115070.16000000015,0.03784746311609917,2,18.5,1.0002543823540497,1
GRASIM,20190627,670.0,P,750,44,250071842,837.95,689.1,1260.95,336.9,242.35000000000002,61.67702716108063,714.5959456778388,1022.981081483242,359229128,0.5,115070.16000000015,0.02703390222578513,2,18.5,1.0002543823540497,1
GRASIM,20190627,660.0,P,750,44,250071842,837.95,689.1,1260.95,336.9,242.35000000000002,61.67702716108063,714.5959456778388,1022.981081483242,359229122,0.35,115070.16000000015,0.018923731558049585,2,18.5,1.0002543823540497,1
HEROMOTOC,20190530,2300.0,P,200,16,44652149,2510.75,2475.55,3846.5,634.0999999999999,476.8499999999999,91.67197055529812,2327.4060588894035,2785.7659116658942,355559763,20.75,91526.75999999978,1.0343627918217604,1,20.8,1.0368552322839815,1
HEROMOTOC,20190530,2250.0,P,200,16,44652149,2510.75,2475.55,3846.5,634.0999999999999,476.8499999999999,91.67197055529812,2327.4060588894035,2785.7659116658942,359169714,9.05,91526.75999999978,0.45113172366202087,1,20.05,0.9994686253506649,1
HEROMOTOC,20190530,2000.0,P,200,16,44652149,2510.75,2475.55,3846.5,634.0999999999999,476.8499999999999,91.67197055529812,2327.4060588894035,2785.7659116658942,355559738,1.8,91526.75999999978,0.08972785663995994,1,20.05,0.9994686253506649,1
HEXAWARE,20190627,290.0,P,1500,44,56983874,338.9,294.3,555.75,192.35000000000002,155.64999999999998,15.815138700853183,307.2697225982936,386.3454161025595,359179475,1.85,95319.20999999903,0.24150311740557437,2,7.65,0.9986480260284561,1
HEXAWARE,20190627,285.0,P,1500,44,56983874,338.9,294.3,555.75,192.35000000000002,155.64999999999998,15.815138700853183,307.2697225982936,386.3454161025595,359179464,1.35,95319.20999999903,0.176232004593257,2,7.65,0.9986480260284561,1
HEXAWARE,20190627,280.0,P,1500,44,56983874,338.9,294.3,555.75,192.35000000000002,155.64999999999998,15.815138700853183,307.2697225982936,386.3454161025595,359179458,1.0,95319.20999999903,0.1305422256246348,2,7.65,0.9986480260284561,1
IBULHSGFI,20190530,500.0,P,500,16,125585152,659.05,577.25,1440.0,524.2,290.6500000000001,77.33176215995194,504.38647568009605,891.0452864798558,360364532,7.25,119277.27999999933,0.6933031378649854,4,10.45,0.9993127987157375,1
IBULHSGFI,20190530,480.0,P,500,16,125585152,659.05,577.25,1440.0,524.2,290.6500000000001,77.33176215995194,504.38647568009605,891.0452864798558,362047225,4.9,119277.27999999933,0.46857729317771435,4,10.45,0.9993127987157375,1
IBULHSGFI,20190530,460.0,P,500,16,125585152,659.05,577.25,1440.0,524.2,290.6500000000001,77.33176215995194,504.38647568009605,891.0452864798558,362047219,4.0,119277.27999999933,0.3825120760634403,4,10.45,0.9993127987157375,1
ICICIPRUL,20190627,270.0,P,1500,44,249453974,337.2,277.5,462.1,118.30000000000001,96.5,28.155346480327974,280.88930703934403,421.6660394409839,359180416,0.65,93489.84999999963,0.08651279450997316,2,7.5,0.9982245520381517,1
ICICIPRUL,20190627,260.0,P,1500,44,249453974,337.2,277.5,462.1,118.30000000000001,96.5,28.155346480327974,280.88930703934403,421.6660394409839,359180410,0.3,93489.84999999963,0.03992898208152607,2,7.5,0.9982245520381517,1
ICICIPRUL,20190530,260.0,P,1500,16,249453974,337.2,277.5,462.1,80.89999999999998,90.10000000000002,15.990708022334548,305.21858395533087,385.17212406700367,355553472,0.15,93489.84999999963,0.05490235036209835,2,2.75,1.006543089971803,1
IDFCFIRST,20190530,31.0,P,12000,16,209462790,42.95,32.7,70.25,19.549999999999997,15.600000000000001,3.3404174623585554,36.26916507528289,52.971252387075666,359504510,0.05,104313.83999999985,0.131214611598998,2,0.4,1.049716892791984,1
IDFCFIRST,20190530,30.0,P,12000,16,209462790,42.95,32.7,70.25,19.549999999999997,15.600000000000001,3.3404174623585554,36.26916507528289,52.971252387075666,359504500,0.05,104313.83999999985,0.131214611598998,2,0.4,1.049716892791984,1
IDFCFIRST,20190530,29.0,P,12000,16,209462790,42.95,32.7,70.25,19.549999999999997,15.600000000000001,3.3404174623585554,36.26916507528289,52.971252387075666,359504495,0.05,104313.83999999985,0.131214611598998,2,0.4,1.049716892791984,1
INDIACEM,20190627,67.5,P,4500,44,56985582,92.0,74.8,205.95,65.79999999999998,51.94999999999999,11.051717439483731,69.89656512103254,125.1551523184512,359188448,0.45,77748.70999999903,0.21605883177413057,3,2.1,1.008274548279276,1
INDIACEM,20190627,65.0,P,4500,44,56985582,92.0,74.8,205.95,65.79999999999998,51.94999999999999,11.051717439483731,69.89656512103254,125.1551523184512,359188441,0.3,77748.70999999903,0.14403922118275375,3,2.1,1.008274548279276,1
INDIACEM,20190530,72.5,P,4500,16,56985582,92.0,74.8,205.95,63.94999999999999,47.75,5.865337706810295,80.26932458637941,109.59601312043088,355583657,0.15,77748.70999999903,0.1980539291262864,3,0.75,0.9902696456314318,1
INDIANB,20190627,180.0,P,2000,44,56985685,228.25,200.45,427.4,160.14999999999998,87.5,23.124460678387567,182.00107864322487,297.6233820351627,359217001,1.0,86694.08999999985,0.19137301159639736,2,5.25,1.0047083108810864,1
INDIANB,20190627,170.0,P,2000,44,56985685,228.25,200.45,427.4,160.14999999999998,87.5,23.124460678387567,182.00107864322487,297.6233820351627,359216995,0.45,86694.08999999985,0.08611785521837884,2,5.25,1.0047083108810864,1
INDIANB,20190530,190.0,P,2000,16,56985685,228.25,200.45,427.4,119.59999999999997,74.64999999999998,15.220039878032177,197.80992024393564,273.91011963409653,355574929,2.0,86694.08999999985,1.0525515637801857,2,2.05,1.0788653528746903,1
INDUSINDB,20190530,1100.0,P,300,16,56985651,1393.3,1333.55,2037.95,436.5,331.54999999999995,126.07009410019023,1141.1598117996195,1771.5102823005707,355553698,0.25,77436.34999999963,0.02209475911506687,3,11.3,0.9986831120010223,1
INFIBEAM,20190627,27.5,P,4000,44,287232453,41.85,27.55,242.7,215.14999999999998,189.0,5.313055067421101,31.2238898651578,57.789165202263305,359247353,0.2,161504.90000000037,0.04109078818267199,8,4.85,0.9964516134297958,1
INFIBEAM,20190627,25.0,P,4000,44,287232453,41.85,27.55,242.7,215.14999999999998,189.0,5.313055067421101,31.2238898651578,57.789165202263305,359247347,0.1,161504.90000000037,0.020545394091335996,8,4.85,0.9964516134297958,1
INFIBEAM,20190530,27.5,P,4000,16,287232453,41.85,27.55,242.7,192.6,101.75,3.1523029500492012,35.5453940999016,51.30690885014761,359247041,0.05,161504.90000000037,0.02824991687558699,8,1.75,0.9887470906455447,1
INFRATEL,20190627,210.0,P,2000,44,119707173,265.45,242.65,392.8,76.94999999999999,88.6,23.666453666515334,218.1170926669693,336.449360999546,359231440,1.5,97607.61999999918,0.25496332803078126,2,5.9,1.0028557569210728,1
INFRATEL,20190530,220.0,P,2000,16,119707173,265.45,242.65,392.8,63.5,73.39999999999998,21.89141390364312,221.66717219271374,331.12424171092937,355584440,1.0,97607.61999999918,0.4674327680564323,2,2.15,1.0049804513213294,1
