right,symbol,strike,dte,undPrice,pop,rom,price,expPrice,margin,lot,option
P,IBULHSGFI,560.0,24,664.7,0.9718837846936697,0.8259487397857672,18.75,18.85,119181.125,500,"Option(conId=343948253, symbol='IBULHSGFI', lastTradeDateOrContractMonth='20190228', strike=560.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='IBULHSGFIN19FEB560PE', tradingClass='IBULHSGFIN')"
P,IDEA,26.0,24,30.1,0.9398656774856607,0.8088402386463865,0.5,0.6,77889.3,12000,"Option(conId=343965021, symbol='IDEA', lastTradeDateOrContractMonth='20190228', strike=26.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='IDEA19FEB26PE', tradingClass='IDEA')"
P,IFCI,12.0,24,13.6,0.9889896226590063,0.8634424628668346,0.2,0.3,85124.375,35000,"Option(conId=343994867, symbol='IFCI', lastTradeDateOrContractMonth='20190228', strike=12.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='IFCI19FEB12PE', tradingClass='IFCI')"
P,IRB,130.0,24,144.75,0.9333180919135575,1.0897063227308208,2.75,2.85,84793.48800000001,3200,"Option(conId=343986458, symbol='IRB', lastTradeDateOrContractMonth='20190228', strike=130.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='IRB19FEB130PE', tradingClass='IRB')"
P,JETAIRWAY,190.0,24,238.05,0.9072474462209614,1.0599880019453303,8.0,8.1,174341.59600000002,2200,"Option(conId=343989858, symbol='JETAIRWAY', lastTradeDateOrContractMonth='20190228', strike=190.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='JETAIRWAYS19FEB190PE', tradingClass='JETAIRWAYS')"
P,JINDALSTE,115.0,24,135.1,0.928639249594804,1.217817032216796,3.3,3.4,64018.2375,2250,"Option(conId=347842845, symbol='JINDALSTE', lastTradeDateOrContractMonth='20190228', strike=115.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='JINDALSTEL19FEB115PE', tradingClass='JINDALSTEL')"
P,JISLJALEQ,55.0,24,61.0,0.9040184586254685,1.359256065094304,1.45,1.55,100808.82,9000,"Option(conId=343981458, symbol='JISLJALEQ', lastTradeDateOrContractMonth='20190228', strike=55.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='JISLJALEQS19FEB55PE', tradingClass='JISLJALEQS')"
P,JUSTDIAL,430.0,24,476.95,0.9053666714312839,1.114539270935957,11.0,11.1,145082.37099999998,1400,"Option(conId=343946565, symbol='JUSTDIAL', lastTradeDateOrContractMonth='20190228', strike=430.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='JUSTDIAL19FEB430PE', tradingClass='JUSTDIAL')"
P,MMFIN,370.0,24,404.5,0.9463737161663996,0.837713726267206,5.75,5.85,90088.95,1250,"Option(conId=343960245, symbol='MMFIN', lastTradeDateOrContractMonth='20190228', strike=370.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='M&MFIN19FEB370PE', tradingClass='M&MFIN')"
P,MOTHERSUM,125.0,24,140.6,0.9699442408520724,1.0492078296814358,2.5,2.6,71303.795,2850,"Option(conId=343990464, symbol='MOTHERSUM', lastTradeDateOrContractMonth='20190228', strike=125.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='MOTHERSUMI19FEB125PE', tradingClass='MOTHERSUMI')"
P,MUTHOOTFI,450.0,24,499.45,0.9349472246412254,1.0653487757423354,9.0,9.1,133055.0175,1500,"Option(conId=343998962, symbol='MUTHOOTFI', lastTradeDateOrContractMonth='20190228', strike=450.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='MUTHOOTFIN19FEB450PE', tradingClass='MUTHOOTFIN')"
P,NATIONALU,55.0,24,59.6,0.945450631244448,0.8419183853278859,0.85,0.95,84806.32,8000,"Option(conId=344000136, symbol='NATIONALU', lastTradeDateOrContractMonth='20190228', strike=55.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='NATIONALUM19FEB55PE', tradingClass='NATIONALUM')"
P,NCC,70.0,24,79.55,0.9735097919863825,1.0237417552226498,1.4,1.5,114872.72,8000,"Option(conId=343982506, symbol='NCC', lastTradeDateOrContractMonth='20190228', strike=70.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='NCC19FEB70PE', tradingClass='NCC')"
P,ORIENTBAN,87.5,24,95.7,0.9180841536402128,1.2923497291780042,2.1,2.2,119433.615,7000,"Option(conId=343983481, symbol='ORIENTBAN', lastTradeDateOrContractMonth='20190228', strike=87.5, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='ORIENTBANK19FEB87.5PE', tradingClass='ORIENTBANK')"
P,ORIENTBAN,85.0,24,95.7,0.964965049888859,0.8615664861186693,1.4,1.5,119433.615,7000,"Option(conId=343983475, symbol='ORIENTBAN', lastTradeDateOrContractMonth='20190228', strike=85.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='ORIENTBANK19FEB85PE', tradingClass='ORIENTBANK')"
P,PCJEWELLE,65.0,24,73.0,0.9770068890111556,1.1144895066526452,2.6,2.7,159220.88,6500,"Option(conId=344234790, symbol='PCJEWELLE', lastTradeDateOrContractMonth='20190228', strike=65.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='PCJEWELLER19FEB65PE', tradingClass='PCJEWELLER')"
P,PNB,65.0,24,73.9,0.953449677810689,0.9508117034235379,1.25,1.35,96627.965,7000,"Option(conId=343993064, symbol='PNB', lastTradeDateOrContractMonth='20190228', strike=65.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='PNB19FEB65PE', tradingClass='PNB')"
P,RCOM,10.0,24,11.6,0.9719375479177443,1.5652796135995468,0.45,0.55,102633.42,34000,"Option(conId=343994130, symbol='RCOM', lastTradeDateOrContractMonth='20190228', strike=10.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='RCOM19FEB10PE', tradingClass='RCOM')"
P,RCOM,9.0,24,11.6,0.9993116381707902,0.8695997853330817,0.25,0.35,102633.42,34000,"Option(conId=343994121, symbol='RCOM', lastTradeDateOrContractMonth='20190228', strike=9.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='RCOM19FEB9PE', tradingClass='RCOM')"
P,RECLTD,115.0,24,125.05,0.9244245834821583,0.9239946171390508,1.95,2.05,132955.32,6000,"Option(conId=343965798, symbol='RECLTD', lastTradeDateOrContractMonth='20190228', strike=115.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='RECLTD19FEB115PE', tradingClass='RECLTD')"
P,RELCAPITA,170.0,24,189.1,0.9127099950105444,1.4870832229216506,5.35,5.45,56662.935,1500,"Option(conId=343968606, symbol='RELCAPITA', lastTradeDateOrContractMonth='20190228', strike=170.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='RELCAPITAL19FEB170PE', tradingClass='RELCAPITAL')"
P,RELCAPITA,160.0,24,189.1,0.9812286275031512,0.9589602091737748,3.45,3.55,56662.935,1500,"Option(conId=343968596, symbol='RELCAPITA', lastTradeDateOrContractMonth='20190228', strike=160.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='RELCAPITAL19FEB160PE', tradingClass='RELCAPITAL')"
P,RELINFRA,230.0,24,267.1,0.9313848262832283,1.1429046587327731,6.1,6.2,72853.84599999999,1300,"Option(conId=343983648, symbol='RELINFRA', lastTradeDateOrContractMonth='20190228', strike=230.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='RELINFRA19FEB230PE', tradingClass='RELINFRA')"
P,SRF,1800.0,24,1966.45,0.9582779041105465,0.9132695489629542,31.15,31.25,179068.1625,500,"Option(conId=343992281, symbol='SRF', lastTradeDateOrContractMonth='20190228', strike=1800.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='SRF19FEB1800PE', tradingClass='SRF')"
P,SUZLON,4.0,24,4.9,0.9966268860060179,1.256243830945473,0.1,0.2,63522.7,76000,"Option(conId=344168107, symbol='SUZLON', lastTradeDateOrContractMonth='20190228', strike=4.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='SUZLON19FEB4PE', tradingClass='SUZLON')"
P,SYNDIBANK,33.0,24,37.3,0.925854731090757,0.8176447018747072,0.55,0.65,105944.55,15000,"Option(conId=344000627, symbol='SYNDIBANK', lastTradeDateOrContractMonth='20190228', strike=33.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='SYNDIBANK19FEB33PE', tradingClass='SYNDIBANK')"
P,TATAGLOBA,190.0,24,204.1,0.9428176020511918,0.9683652213449105,3.35,3.45,81729.2363,2250,"Option(conId=343986737, symbol='TATAGLOBA', lastTradeDateOrContractMonth='20190228', strike=190.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='TATAGLOBAL19FEB190PE', tradingClass='TATAGLOBAL')"
P,TITAN,940.0,24,991.55,0.9067335882555942,1.1574137914548446,19.55,19.65,133017.4663,750,"Option(conId=343993691, symbol='TITAN', lastTradeDateOrContractMonth='20190228', strike=940.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='TITAN19FEB940PE', tradingClass='TITAN')"
P,TITAN,920.0,24,991.55,0.9645003664834164,0.8525196213273536,14.4,14.5,133017.4663,750,"Option(conId=343993681, symbol='TITAN', lastTradeDateOrContractMonth='20190228', strike=920.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='TITAN19FEB920PE', tradingClass='TITAN')"
P,UBL,1340.0,24,1447.15,0.9088146579634129,0.8249795640776556,20.0,20.1,178186.232,700,"Option(conId=343969335, symbol='UBL', lastTradeDateOrContractMonth='20190228', strike=1340.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='UBL19FEB1340PE', tradingClass='UBL')"
P,UNIONBANK,60.0,24,81.45,0.9988756477365295,1.6921106594761843,2.65,2.75,115107.72,7000,"Option(conId=348171420, symbol='UNIONBANK', lastTradeDateOrContractMonth='20190228', strike=60.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='UNIONBANK19FEB60PE', tradingClass='UNIONBANK')"
P,VGUARD,180.0,24,199.3,0.9370636814803457,1.4590470251724692,4.8,4.9,103629.285,3000,"Option(conId=343972450, symbol='VGUARD', lastTradeDateOrContractMonth='20190228', strike=180.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='VGUARD19FEB180PE', tradingClass='VGUARD')"
P,VGUARD,175.0,24,199.3,0.9731065320833329,0.8967059842205801,2.95,3.05,103629.285,3000,"Option(conId=343972443, symbol='VGUARD', lastTradeDateOrContractMonth='20190228', strike=175.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='VGUARD19FEB175PE', tradingClass='VGUARD')"
P,VOLTAS,520.0,24,553.65,0.9327208178840564,0.9306624173541795,8.5,8.6,95899.435,1000,"Option(conId=343985184, symbol='VOLTAS', lastTradeDateOrContractMonth='20190228', strike=520.0, right='P', multiplier='1', exchange='NSE', currency='INR', localSymbol='VOLTAS19FEB520PE', tradingClass='VOLTAS')"
C,APOLLOTYR,225.0,25,204.35,0.9412709192748703,0.9686189958594833,3.5,3.6,109268.97,3000,"Option(conId=343987093, symbol='APOLLOTYR', lastTradeDateOrContractMonth='20190228', strike=225.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='APOLLOTYRE19FEB225CE', tradingClass='APOLLOTYRE')"
C,ARVIND,97.5,25,88.15,0.9274580689222595,0.9944567818018991,1.55,1.65,31422.18,2000,"Option(conId=347800691, symbol='ARVIND', lastTradeDateOrContractMonth='20190228', strike=97.5, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='ARVIND19FEB97.5CE', tradingClass='ARVIND')"
C,ARVIND,100.0,25,88.15,0.9675224561728878,0.8661397776984283,1.35,1.45,31422.18,2000,"Option(conId=343958618, symbol='ARVIND', lastTradeDateOrContractMonth='20190228', strike=100.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='ARVIND19FEB100CE', tradingClass='ARVIND')"
C,BANKBAROD,125.0,24,112.45,0.9091133722023279,1.074307115581471,2.05,2.15,80144.68,4000,"Option(conId=343958882, symbol='BANKBAROD', lastTradeDateOrContractMonth='20190228', strike=125.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='BANKBARODA19FEB125CE', tradingClass='BANKBARODA')"
C,BEL,92.5,24,83.65,0.9261489173075487,1.057383000570987,1.5,1.6,89371.59,6000,"Option(conId=343975255, symbol='BEL', lastTradeDateOrContractMonth='20190228', strike=92.5, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='BEL19FEB92.5CE', tradingClass='BEL')"
C,BEL,95.0,24,83.65,0.9681707215711941,0.8106603004377565,1.15,1.25,89371.59,6000,"Option(conId=343975261, symbol='BEL', lastTradeDateOrContractMonth='20190228', strike=95.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='BEL19FEB95CE', tradingClass='BEL')"
C,BEML,900.0,24,794.15,0.9352258166426345,1.1221263171583835,16.0,16.1,104801.0355,700,"Option(conId=343959137, symbol='BEML', lastTradeDateOrContractMonth='20190228', strike=900.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='BEML19FEB900CE', tradingClass='BEML')"
C,BHEL,72.5,24,64.7,0.9323359437465545,0.867601037468188,0.95,1.05,86229.15,7500,"Option(conId=343980318, symbol='BHEL', lastTradeDateOrContractMonth='20190228', strike=72.5, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='BHEL19FEB72.5CE', tradingClass='BHEL')"
C,CADILAHC,350.0,24,318.95,0.9408008199385229,0.8410230537137792,4.55,4.65,90889.304,1600,"Option(conId=343969923, symbol='CADILAHC', lastTradeDateOrContractMonth='20190228', strike=350.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='CADILAHC19FEB350CE', tradingClass='CADILAHC')"
C,DISHTV,48.0,52,23.65,0.9046151850446789,0.8042683787873113,2.2,2.3,106049.56,8000,"Option(conId=347845904, symbol='DISHTV', lastTradeDateOrContractMonth='20190328', strike=48.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='DISHTV19MAR48CE', tradingClass='DISHTV')"
C,DIVISLAB,1640.0,24,1506.2,0.9341381923438801,0.8804036403805467,22.5,22.6,107337.13,400,"Option(conId=343946033, symbol='DIVISLAB', lastTradeDateOrContractMonth='20190228', strike=1640.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='DIVISLAB19FEB1640CE', tradingClass='DIVISLAB')"
C,DRREDDY,2900.0,24,2720.8,0.9150207918502906,0.865259720009018,39.9,40.0,121047.47,250,"Option(conId=343964826, symbol='DRREDDY', lastTradeDateOrContractMonth='20190228', strike=2900.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='DRREDDY19FEB2900CE', tradingClass='DRREDDY')"
C,GMRINFRA,17.0,24,15.2,0.9514203894496329,0.9692874352654464,0.25,0.35,121867.875,45000,"Option(conId=343990764, symbol='GMRINFRA', lastTradeDateOrContractMonth='20190228', strike=17.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='GMRINFRA19FEB17CE', tradingClass='GMRINFRA')"
C,HEXAWARE,380.0,24,342.6,0.9187286072108467,0.9061973542489437,5.25,5.35,91246.68,1500,"Option(conId=343951280, symbol='HEXAWARE', lastTradeDateOrContractMonth='20190228', strike=380.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='HEXAWARE19FEB380CE', tradingClass='HEXAWARE')"
C,IBULHSGFI,780.0,24,664.7,0.9456636442933453,0.8501765694861498,19.3,19.4,119181.125,500,"Option(conId=343948337, symbol='IBULHSGFI', lastTradeDateOrContractMonth='20190228', strike=780.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='IBULHSGFIN19FEB780CE', tradingClass='IBULHSGFIN')"
C,IFCI,15.0,24,13.6,0.9460003703763651,1.5110243100169605,0.35,0.45,85124.375,35000,"Option(conId=343994885, symbol='IFCI', lastTradeDateOrContractMonth='20190228', strike=15.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='IFCI19FEB15CE', tradingClass='IFCI')"
C,IFCI,16.0,24,13.6,0.9968756147623927,0.8634424628668346,0.2,0.3,85124.375,35000,"Option(conId=343994895, symbol='IFCI', lastTradeDateOrContractMonth='20190228', strike=16.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='IFCI19FEB16CE', tradingClass='IFCI')"
C,INDIACEM,95.0,24,84.25,0.9156655959071885,0.8485977311045573,1.3,1.4,72384.12,4500,"Option(conId=344234231, symbol='INDIACEM', lastTradeDateOrContractMonth='20190228', strike=95.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='INDIACEM19FEB95CE', tradingClass='INDIACEM')"
C,JISLJALEQ,70.0,24,61.0,0.939021390038892,1.4061269638906595,1.5,1.6,100808.82,9000,"Option(conId=343981503, symbol='JISLJALEQ', lastTradeDateOrContractMonth='20190228', strike=70.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='JISLJALEQS19FEB70CE', tradingClass='JISLJALEQS')"
C,JISLJALEQ,75.0,24,61.0,0.9909203696427229,0.890547077130751,0.95,1.05,100808.82,9000,"Option(conId=343981517, symbol='JISLJALEQ', lastTradeDateOrContractMonth='20190228', strike=75.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='JISLJALEQS19FEB75CE', tradingClass='JISLJALEQS')"
C,JPASSOCIA,8.0,24,6.5,0.9936048107901887,1.1573606298981154,0.15,0.25,74847.025,55000,"Option(conId=343995021, symbol='JPASSOCIA', lastTradeDateOrContractMonth='20190228', strike=8.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='JPASSOCIAT19FEB8CE', tradingClass='JPASSOCIAT')"
C,MOTHERSUM,160.0,24,140.6,0.9695588144827362,0.9862553599005496,2.35,2.45,71303.795,2850,"Option(conId=343990518, symbol='MOTHERSUM', lastTradeDateOrContractMonth='20190228', strike=160.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='MOTHERSUMI19FEB160CE', tradingClass='MOTHERSUMI')"
C,MRPL,75.0,24,67.85,0.9952325650901865,0.8231633461825212,1.0,1.1,89289.69,7000,"Option(conId=343964043, symbol='MRPL', lastTradeDateOrContractMonth='20190228', strike=75.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='MRPL19FEB75CE', tradingClass='MRPL')"
C,NATIONALU,65.0,24,59.6,0.9393033377689062,0.9409676071311666,0.95,1.05,84806.32,8000,"Option(conId=344000165, symbol='NATIONALU', lastTradeDateOrContractMonth='20190228', strike=65.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='NATIONALUM19FEB65CE', tradingClass='NATIONALUM')"
C,NBCC,65.0,24,58.7,0.9069941178826029,1.1211590292898348,1.2,1.3,89906.96,8000,"Option(conId=343982356, symbol='NBCC', lastTradeDateOrContractMonth='20190228', strike=65.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='NBCC19FEB65CE', tradingClass='NBCC')"
C,NBCC,67.0,24,58.7,0.959023505385121,0.8408692719673759,0.9,1.0,89906.96,8000,"Option(conId=347840611, symbol='NBCC', lastTradeDateOrContractMonth='20190228', strike=67.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='NBCC19FEB67CE', tradingClass='NBCC')"
C,NCC,90.0,24,79.55,0.955471555767818,1.4259260162029765,1.95,2.05,114872.72,8000,"Option(conId=343982564, symbol='NCC', lastTradeDateOrContractMonth='20190228', strike=90.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='NCC19FEB90CE', tradingClass='NCC')"
C,NCC,92.5,24,79.55,0.9819918301681654,1.2431149884846464,1.7,1.8,114872.72,8000,"Option(conId=343982574, symbol='NCC', lastTradeDateOrContractMonth='20190228', strike=92.5, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='NCC19FEB92.5CE', tradingClass='NCC')"
C,NCC,95.0,24,79.55,0.9934771902704316,0.8774929330479857,1.2,1.3,114872.72,8000,"Option(conId=343982581, symbol='NCC', lastTradeDateOrContractMonth='20190228', strike=95.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='NCC19FEB95CE', tradingClass='NCC')"
C,ORIENTBAN,110.0,24,95.7,0.9723647014000124,0.9231069494128601,1.5,1.6,119433.615,7000,"Option(conId=343983551, symbol='ORIENTBAN', lastTradeDateOrContractMonth='20190228', strike=110.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='ORIENTBANK19FEB110CE', tradingClass='ORIENTBANK')"
C,PCJEWELLE,85.0,24,73.0,0.9921630927640314,1.0716245256275434,2.5,2.6,159220.88,6500,"Option(conId=344234833, symbol='PCJEWELLE', lastTradeDateOrContractMonth='20190228', strike=85.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='PCJEWELLER19FEB85CE', tradingClass='PCJEWELLER')"
C,PNB,85.0,24,73.9,0.9489925422210415,0.874746767149655,1.15,1.25,96627.965,7000,"Option(conId=343993125, symbol='PNB', lastTradeDateOrContractMonth='20190228', strike=85.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='PNB19FEB85CE', tradingClass='PNB')"
C,RCOM,14.0,24,11.6,0.986369086998776,1.2174396994663141,0.35,0.45,102633.42,34000,"Option(conId=343994158, symbol='RCOM', lastTradeDateOrContractMonth='20190228', strike=14.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='RCOM19FEB14CE', tradingClass='RCOM')"
C,RCOM,15.0,24,11.6,0.9988637547581001,0.8695997853330817,0.25,0.35,102633.42,34000,"Option(conId=343994165, symbol='RCOM', lastTradeDateOrContractMonth='20190228', strike=15.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='RCOM19FEB15CE', tradingClass='RCOM')"
C,RELINFRA,310.0,24,267.1,0.9027716394898573,0.824390245643312,4.4,4.5,72853.84599999999,1300,"Option(conId=343983709, symbol='RELINFRA', lastTradeDateOrContractMonth='20190228', strike=310.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='RELINFRA19FEB310CE', tradingClass='RELINFRA')"
C,SUZLON,6.0,24,4.9,0.994047186273683,1.256243830945473,0.1,0.2,63522.7,76000,"Option(conId=344168117, symbol='SUZLON', lastTradeDateOrContractMonth='20190228', strike=6.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='SUZLON19FEB6CE', tradingClass='SUZLON')"
C,TATAGLOBA,220.0,24,204.1,0.9245779448142327,0.9394587968271519,3.25,3.35,81729.2363,2250,"Option(conId=343986781, symbol='TATAGLOBA', lastTradeDateOrContractMonth='20190228', strike=220.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='TATAGLOBAL19FEB220CE', tradingClass='TATAGLOBAL')"
C,TITAN,1060.0,24,991.55,0.9171538071774239,1.077490076955405,18.2,18.3,133017.4663,750,"Option(conId=343993734, symbol='TITAN', lastTradeDateOrContractMonth='20190228', strike=1060.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='TITAN19FEB1060CE', tradingClass='TITAN')"
C,TITAN,1080.0,24,991.55,0.9646460247292236,0.819958108012767,13.85,13.95,133017.4663,750,"Option(conId=343993740, symbol='TITAN', lastTradeDateOrContractMonth='20190228', strike=1080.0, right='C', multiplier='1', exchange='NSE', currency='INR', localSymbol='TITAN19FEB1080CE', tradingClass='TITAN')"
