symbol,expiration,strike,right,dte,margin,undPrice,lot,undId,lo52,hi52,Fall,Rise,Std,loStd,hiStd,optId,optPrice,optMargin,rom,remqty,expPrice,expRom,qty
BK,20190531,43.0,P,16,306,47.1,100,44986804,43.67,58.99,8.309999999999995,7.909999999999997,1.835451393576473,43.429097212847054,52.60635418072942,361270487,0.16,79.69999999999709,4.579673776662651,10,0.21000000000000002,6.010821831869731,1
BK,20190531,42.5,P,16,306,47.1,100,44986804,43.67,58.99,8.309999999999995,7.909999999999997,1.835451393576473,43.429097212847054,52.60635418072942,361270452,0.13,72.44000000000233,4.093905300938577,10,0.18,5.668484262838029,1
BK,20190524,43.0,P,9,306,47.1,100,44986804,43.67,58.99,6.240000000000002,6.899999999999999,1.7517324262157044,43.596535147568595,52.35519727864711,361270347,0.09,73.84999999999127,4.942450914015479,10,0.14,7.688256977357414,1
BLK,20190621,360.0,P,37,2878,445.86,100,5049,360.79,594.52,115.69,103.78999999999996,29.310705344723672,387.2385893105527,533.792116034171,361551289,1.4,465.86999999999534,2.9645203191471765,1,1.45,3.0703960448310035,1
BLK,20190614,360.0,P,30,2878,445.86,100,5049,360.79,594.52,115.69,94.50999999999999,23.784924099775882,398.29015180044826,517.2147722993277,365355224,1.1,430.4499999999971,3.1091493398381753,1,1.1500000000000001,3.2504743098308198,1
BLK,20190614,355.0,P,30,2878,445.86,100,5049,360.79,594.52,115.69,94.50999999999999,23.784924099775882,398.29015180044826,517.2147722993277,365641964,1.05,378.9199999999983,3.3714240472923196,1,1.1,3.5319680495443353,1
BRK B,20190628,182.5,P,44,1332,203.98000000000002,100,72063691,184.74,224.07,37.49000000000001,37.49000000000001,7.02414876983883,189.93170246032236,225.0524463095165,365357643,0.96,327.3799999999901,2.432536002088278,2,1.01,2.5592305855303756,1
BRK B,20190607,182.5,P,23,1332,203.98000000000002,100,72063691,184.74,224.07,37.49000000000001,27.439999999999998,5.282262751971153,193.4154744960577,219.82678825591347,362357759,0.44,285.30000000000285,2.447461863179847,2,0.49,2.7255825294502842,1
BRK B,20190607,175.0,P,23,1332,203.98000000000002,100,72063691,184.74,224.07,37.49000000000001,27.439999999999998,5.282262751971153,193.4154744960577,219.82678825591347,362357742,0.38,221.72999999999595,2.7197198316009588,2,0.43,3.0775777041800323,1
C,20190621,47.5,P,37,418,65.3,100,87335484,48.42,80.7,20.58,18.039999999999992,5.219711834235383,54.86057633152923,80.95913550270615,288942779,0.1,43.27999999999884,2.279312584303403,7,0.15000000000000002,3.4189688764551054,1
C,20190621,45.0,P,37,418,65.3,100,87335484,48.42,80.7,20.58,18.039999999999992,5.219711834235383,54.86057633152923,80.95913550270615,288942772,0.06,33.379999999990105,1.7731932051889379,7,0.11,3.250854209513052,1
C,20190621,42.5,P,37,418,65.3,100,87335484,48.42,80.7,20.58,18.039999999999992,5.219711834235383,54.86057633152923,80.95913550270615,288942769,0.07,25.5,2.708002119766826,7,0.12000000000000001,4.642289348171701,7
CAT,20190524,112.0,P,9,814,127.76,100,5437,112.06,173.24,32.150000000000006,23.159999999999997,5.026953451147126,117.70609309770575,142.84086035344137,365646117,0.35,187.31999999999243,7.57764490948378,3,0.39999999999999997,8.660165610838607,1
CAT,20190524,111.0,P,9,814,127.76,100,5437,112.06,173.24,32.150000000000006,23.159999999999997,5.026953451147126,117.70609309770575,142.84086035344137,365646093,0.31,173.86999999999534,7.23081740508573,3,0.36,8.39707827687375,1
CAT,20190524,110.0,P,9,814,127.76,100,5437,112.06,173.24,32.150000000000006,23.159999999999997,5.026953451147126,117.70609309770575,142.84086035344137,360127123,0.27,162.51999999998952,6.737632291410723,3,0.32,7.985341975005301,1
CELG,20190621,55.0,P,37,611,94.68,100,267455,58.59,110.81,26.060000000000002,32.91,9.639468821421623,75.40106235715676,123.59840646426488,302635822,0.01,22.66999999999825,0.4351506336508878,5,0.07,3.046054435556215,5
CHTR,20190621,250.0,P,37,2397,374.15,100,233674866,250.1,396.64,119.41,84.11000000000001,30.280586255883367,313.5888274882332,464.9917587676501,338219540,0.25,153.63999999999942,1.6051914971467232,1,0.3,1.9262297965760677,1
CHTR,20190621,245.0,P,37,2397,374.15,100,233674866,250.1,396.64,119.41,84.11000000000001,30.280586255883367,313.5888274882332,464.9917587676501,338219516,0.2,140.64999999999418,1.4027536245809133,1,0.25,1.7534420307261416,1
CMCSA,20190621,30.0,P,37,274,43.14,100,267748,30.43,44.0,9.850000000000001,7.520000000000003,2.807518942324115,37.52496211535177,51.56255682697235,316300630,0.03,20.110000000000586,1.4716357331971026,11,0.08,3.924361955192274,11
COF,20190621,65.0,P,37,569,89.26,100,5941,69.9,106.5,21.69999999999999,17.75,4.903817789432718,79.45236442113458,103.97145336829816,338232207,0.15,53.95999999999186,2.7422715525017662,5,0.2,3.6563620700023547,5
COF,20190621,60.0,P,37,569,89.26,100,5941,69.9,106.5,21.69999999999999,17.75,4.903817789432718,79.45236442113458,103.97145336829816,338902817,0.11,38.73999999999069,2.8010715930185754,5,0.16,4.074285953481564,5
COF,20190621,55.0,P,37,569,89.26,100,5941,69.9,106.5,21.69999999999999,17.75,4.903817789432718,79.45236442113458,103.97145336829816,338902802,0.07,29.279999999998843,2.3584034854527594,5,0.12000000000000001,4.042977403633302,5
COP,20190628,45.0,P,44,397,62.32,100,10885,49.72,80.24,17.83,17.619999999999997,2.7933430957235457,56.73331380855291,70.70002928717064,365646712,0.02,36.83999999999651,0.45035040963383993,8,0.07,1.57622643371844,1
COP,20190621,45.0,P,37,397,62.32,100,10885,49.72,80.24,17.639999999999993,16.770000000000003,2.7933430957235457,56.73331380855291,70.70002928717064,319556110,0.01,33.30999999999767,0.2961532532232229,8,0.07,2.073072772562561,1
CVX,20190621,100.0,P,37,782,121.91,100,5684,100.22,133.88,25.86,20.540000000000006,5.6907471510292345,110.52850569794153,138.9822414530877,309402503,0.18,120.36999999999534,1.4751812541960159,4,0.22999999999999998,1.8849538248060205,1
CVX,20190614,100.0,P,30,782,121.91,100,5684,100.22,133.88,25.86,20.219999999999985,4.4130285840849295,113.08394283183014,135.1490857522548,364437463,0.14,114.94999999999708,1.4818036827606587,4,0.19,2.0110192837466077,1
CVX,20190607,100.0,P,23,782,121.91,100,5684,100.22,133.88,25.86,17.36,3.13064188728619,115.64871622542762,131.30192566185858,363488157,0.08,106.94999999999708,1.18706425188531,4,0.13,1.9289794093136288,1
DIS,20190621,97.5,P,37,853,133.54,100,6459,97.68,142.37,19.820000000000007,35.05000000000001,11.252878717799273,111.03424256440144,167.2986361533978,315081813,0.03,71.47999999999594,0.4140262254420296,3,0.08,1.104069934512079,3
DIS,20190621,95.0,P,37,853,133.54,100,6459,97.68,142.37,19.820000000000007,35.05000000000001,11.252878717799273,111.03424256440144,167.2986361533978,315081808,0.02,64.7899999999936,0.30451813134328876,3,0.07,1.065813459701511,3
DIS,20190621,92.5,P,37,853,133.54,100,6459,97.68,142.37,19.820000000000007,35.05000000000001,11.252878717799273,111.03424256440144,167.2986361533978,315081806,0.01,58.51999999998952,0.16857253699361982,3,0.07,1.1800077589553388,3
DOW,20190524,47.5,P,9,12,52.48,100,356576040,48.0,60.52,6.719999999999999,12.520000000000003,2.345779928099474,47.78844014380105,59.51733978429842,365376754,0.25,110.97000000000116,9.136603486427667,7,0.3,10.963924183713202,1
DOW,20190524,47.0,P,9,12,52.48,100,356576040,48.0,60.52,6.719999999999999,12.520000000000003,2.345779928099474,47.78844014380105,59.51733978429842,365376780,0.2,98.02999999999884,8.27411109977681,7,0.25,10.342638874721013,1
EMR,20190628,55.0,P,44,420,65.15,100,6842,55.38,79.7,18.080000000000005,13.910000000000004,4.356001988551324,56.43799602289736,78.21800596565399,365806992,0.25,83.94999999999709,2.470355731225382,7,0.3,2.9644268774704585,1
EMR,20190621,55.0,P,37,420,65.15,100,6842,55.38,79.7,15.800000000000004,13.199999999999996,4.356001988551324,56.43799602289736,78.21800596565399,338275237,0.25,84.05999999999767,2.9338760602144713,7,0.3,3.5206512722573655,1
EMR,20190621,52.5,P,37,420,65.15,100,6842,55.38,79.7,15.800000000000004,13.199999999999996,4.356001988551324,56.43799602289736,78.21800596565399,345656236,0.15,63.97000000000117,2.3131619973889364,7,0.2,3.084215996518582,1
F,20190621,7.0,P,37,65,10.25,100,9599491,7.41,13.48,3.34,2.16,0.6968265066295373,8.856346986740926,12.340479519888612,335094092,0.01,5.4099999999889405,1.8234500674464011,48,0.07,12.76415047212481,1
FB,20190621,120.0,P,37,1180,181.11,100,107113386,123.02,218.62,58.620000000000005,49.45,18.07834132588951,144.953317348221,235.34502397766855,315118838,0.06,69.47000000000115,0.8520107843556673,2,0.11,1.5620197713187234,2
FB,20190621,115.0,P,37,1180,181.11,100,107113386,123.02,218.62,58.620000000000005,49.45,18.07834132588951,144.953317348221,235.34502397766855,315118835,0.04,57.039999999993604,0.6917857548994369,2,0.09,1.556517948523733,2
FDX,20190531,150.0,P,16,1119,172.35,100,5100583,150.94,274.66,83.55000000000001,33.079999999999984,8.21862369336999,155.91275261326,197.00587108010996,360900125,0.47,223.84999999999127,4.789758767031681,2,0.52,5.299307572035051,1
FDX,20190524,150.0,P,9,1119,172.35,100,5100583,150.94,274.66,54.94999999999999,25.76000000000002,8.21862369336999,155.91275261326,197.00587108010996,359924968,0.22,199.9099999999889,4.4631195148930605,2,0.27,5.477464859186937,1
