2019-07-26 13:55:24,451 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:26,479 ib_insync.client WARNING Stopped to throttle requests
2019-07-26 13:55:26,860 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:28,856 ib_insync.client WARNING Stopped to throttle requests
2019-07-26 13:55:49,367 ib_insync.client WARNING Started to throttle requests
2019-07-26 13:55:52,006 ib_insync.wrapper ERROR Error 200, reqId 1149522: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190823', strike=84.5, right='C', exchange='SMART')
2019-07-26 13:55:52,006 ib_insync.wrapper ERROR Error 200, reqId 1149525: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190823', strike=83.0, right='C', exchange='SMART')
2019-07-26 13:55:52,006 ib_insync.wrapper ERROR Error 200, reqId 1149526: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190830', strike=85.5, right='C', exchange='SMART')
2019-07-26 13:55:52,006 ib_insync.wrapper ERROR Error 200, reqId 1149527: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190830', strike=85.0, right='C', exchange='SMART')
2019-07-26 13:55:52,006 ib_insync.wrapper ERROR Error 200, reqId 1149528: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190830', strike=84.5, right='C', exchange='SMART')
2019-07-26 13:55:52,007 ib_insync.wrapper ERROR Error 200, reqId 1149529: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190830', strike=84.0, right='C', exchange='SMART')
2019-07-26 13:55:52,007 ib_insync.wrapper ERROR Error 200, reqId 1149530: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190830', strike=87.5, right='C', exchange='SMART')
2019-07-26 13:55:52,012 ib_insync.wrapper ERROR Error 200, reqId 1149531: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190906', strike=85.5, right='C', exchange='SMART')
2019-07-26 13:55:52,013 ib_insync.wrapper ERROR Error 200, reqId 1149533: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190906', strike=84.5, right='C', exchange='SMART')
2019-07-26 13:55:52,013 ib_insync.wrapper ERROR Error 200, reqId 1149532: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190906', strike=85.0, right='C', exchange='SMART')
2019-07-26 13:55:52,013 ib_insync.wrapper ERROR Error 200, reqId 1149534: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190906', strike=87.5, right='C', exchange='SMART')
2019-07-26 13:55:52,013 ib_insync.wrapper ERROR Error 200, reqId 1149535: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190906', strike=84.0, right='C', exchange='SMART')
2019-07-26 13:55:52,014 ib_insync.wrapper ERROR Error 200, reqId 1149536: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190920', strike=85.5, right='C', exchange='SMART')
2019-07-26 13:55:52,014 ib_insync.wrapper ERROR Error 200, reqId 1149538: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190920', strike=84.5, right='C', exchange='SMART')
2019-07-26 13:55:52,117 ib_insync.wrapper ERROR Error 200, reqId 1149540: No security definition has been found for the request, contract: Option(symbol='ABBV', lastTradeDateOrContractMonth='20190920', strike=84.0, right='C', exchange='SMART')
2019-07-26 13:55:52,117 ib_insync.wrapper ERROR Error 200, reqId 1149551: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190809', strike=98.0, right='C', exchange='SMART')
2019-07-26 13:55:52,118 ib_insync.wrapper ERROR Error 200, reqId 1149554: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190809', strike=97.5, right='C', exchange='SMART')
2019-07-26 13:55:52,118 ib_insync.wrapper ERROR Error 200, reqId 1149558: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190816', strike=99.0, right='C', exchange='SMART')
2019-07-26 13:55:52,118 ib_insync.wrapper ERROR Error 200, reqId 1149556: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190816', strike=78.5, right='P', exchange='SMART')
2019-07-26 13:55:52,118 ib_insync.wrapper ERROR Error 200, reqId 1149559: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190816', strike=98.0, right='C', exchange='SMART')
2019-07-26 13:55:52,118 ib_insync.wrapper ERROR Error 200, reqId 1149562: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190823', strike=99.0, right='C', exchange='SMART')
2019-07-26 13:55:52,119 ib_insync.wrapper ERROR Error 200, reqId 1149565: No security definition has been found for the request, contract: Option(symbol='ABT', lastTradeDateOrContractMonth='20190823', strike=98.0, right='C', exchange='SMART')
